Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,strain,col,iptg,sal,dnaseI,growth,weight,lysate_vol,dilution,rep,ChanStr
sybr,50,3131,0.8697222222222222,C1,4654,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3131,0.8697222222222222,C2,4529,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3131,0.8697222222222222,C3,5123,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3131,0.8697222222222222,C4,4711,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3131,0.8697222222222222,C5,5032,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3131,0.8697222222222222,C6,5173,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3131,0.8697222222222222,C7,4390,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3131,0.8697222222222222,C8,4065,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3131,0.8697222222222222,C9,5332,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3131,0.8697222222222222,C10,6202,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3131,0.8697222222222222,C11,5608,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3131,0.8697222222222222,C12,5677,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3191,0.8863888888888889,A1,4770,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3191,0.8863888888888889,A2,4692,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3191,0.8863888888888889,A3,5336,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3191,0.8863888888888889,A4,4544,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3191,0.8863888888888889,A5,5108,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3191,0.8863888888888889,A6,5349,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3191,0.8863888888888889,A7,4857,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3191,0.8863888888888889,A8,4349,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3191,0.8863888888888889,A9,5373,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3191,0.8863888888888889,A10,6370,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3191,0.8863888888888889,A11,5575,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3191,0.8863888888888889,A12,5494,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3191,0.8863888888888889,B1,4823,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3191,0.8863888888888889,B2,4782,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3191,0.8863888888888889,B3,5397,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3191,0.8863888888888889,B4,4197,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3191,0.8863888888888889,B5,5070,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,3191,0.8863888888888889,B6,5291,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,3191,0.8863888888888889,B7,4215,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,3191,0.8863888888888889,B8,3775,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,3191,0.8863888888888889,B9,5276,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,3191,0.8863888888888889,B10,6149,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,3191,0.8863888888888889,B11,5351,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,3191,0.8863888888888889,B12,5368,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,3191,0.8863888888888889,C1,4625,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3191,0.8863888888888889,C2,4470,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3191,0.8863888888888889,C3,5128,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3191,0.8863888888888889,C4,4618,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3191,0.8863888888888889,C5,4993,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3191,0.8863888888888889,C6,5151,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3191,0.8863888888888889,C7,4371,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3191,0.8863888888888889,C8,4047,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3191,0.8863888888888889,C9,5308,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3191,0.8863888888888889,C10,6167,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3191,0.8863888888888889,C11,5557,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3191,0.8863888888888889,C12,5628,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3251,0.9030555555555555,A1,4744,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3251,0.9030555555555555,A2,4625,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3251,0.9030555555555555,A3,5296,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3251,0.9030555555555555,A4,4521,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3251,0.9030555555555555,A5,5095,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3251,0.9030555555555555,A6,5336,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3251,0.9030555555555555,A7,4812,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3251,0.9030555555555555,A8,4265,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3251,0.9030555555555555,A9,5376,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3251,0.9030555555555555,A10,6366,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3251,0.9030555555555555,A11,5566,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3251,0.9030555555555555,A12,5489,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3251,0.9030555555555555,B1,4780,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3251,0.9030555555555555,B2,4706,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3251,0.9030555555555555,B3,5415,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3251,0.9030555555555555,B4,4079,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3251,0.9030555555555555,B5,5050,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,3251,0.9030555555555555,B6,5296,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,3251,0.9030555555555555,B7,4198,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,3251,0.9030555555555555,B8,3728,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,3251,0.9030555555555555,B9,5261,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,3251,0.9030555555555555,B10,6137,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,3251,0.9030555555555555,B11,5354,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,3251,0.9030555555555555,B12,5378,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,3251,0.9030555555555555,C1,4604,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3251,0.9030555555555555,C2,4396,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3251,0.9030555555555555,C3,5123,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3251,0.9030555555555555,C4,4562,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3251,0.9030555555555555,C5,4955,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3251,0.9030555555555555,C6,5136,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3251,0.9030555555555555,C7,4350,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3251,0.9030555555555555,C8,4046,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3251,0.9030555555555555,C9,5296,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3251,0.9030555555555555,C10,6160,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3251,0.9030555555555555,C11,5542,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3251,0.9030555555555555,C12,5638,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3311,0.9197222222222222,A1,4701,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3311,0.9197222222222222,A2,4587,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3311,0.9197222222222222,A3,5295,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3311,0.9197222222222222,A4,4482,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3311,0.9197222222222222,A5,5075,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3311,0.9197222222222222,A6,5329,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3311,0.9197222222222222,A7,4797,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3311,0.9197222222222222,A8,4190,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3311,0.9197222222222222,A9,5361,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3311,0.9197222222222222,A10,6389,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3311,0.9197222222222222,A11,5571,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3311,0.9197222222222222,A12,5483,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3311,0.9197222222222222,B1,4735,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3311,0.9197222222222222,B2,4638,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3311,0.9197222222222222,B3,5381,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3311,0.9197222222222222,B4,3959,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3311,0.9197222222222222,B5,5006,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,3311,0.9197222222222222,B6,5276,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,3311,0.9197222222222222,B7,4184,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,3311,0.9197222222222222,B8,3734,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,3311,0.9197222222222222,B9,5287,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,3311,0.9197222222222222,B10,6124,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,3311,0.9197222222222222,B11,5364,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,3311,0.9197222222222222,B12,5357,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,3311,0.9197222222222222,C1,4552,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3311,0.9197222222222222,C2,4337,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3311,0.9197222222222222,C3,5112,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3311,0.9197222222222222,C4,4438,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3311,0.9197222222222222,C5,4892,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3311,0.9197222222222222,C6,5130,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3311,0.9197222222222222,C7,4331,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3311,0.9197222222222222,C8,4021,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3311,0.9197222222222222,C9,5289,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3311,0.9197222222222222,C10,6175,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3311,0.9197222222222222,C11,5530,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3311,0.9197222222222222,C12,5622,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3371,0.9363888888888889,A1,4684,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3371,0.9363888888888889,A2,4510,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3371,0.9363888888888889,A3,5294,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3371,0.9363888888888889,A4,4457,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3371,0.9363888888888889,A5,5077,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3371,0.9363888888888889,A6,5309,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3371,0.9363888888888889,A7,4752,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3371,0.9363888888888889,A8,4129,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3371,0.9363888888888889,A9,5373,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3371,0.9363888888888889,A10,6373,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3371,0.9363888888888889,A11,5553,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3371,0.9363888888888889,A12,5465,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3371,0.9363888888888889,B1,4687,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3371,0.9363888888888889,B2,4564,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3371,0.9363888888888889,B3,5372,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3371,0.9363888888888889,B4,3859,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3371,0.9363888888888889,B5,4955,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,3371,0.9363888888888889,B6,5257,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,3371,0.9363888888888889,B7,4189,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,3371,0.9363888888888889,B8,3753,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,3371,0.9363888888888889,B9,5283,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,3371,0.9363888888888889,B10,6121,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,3371,0.9363888888888889,B11,5355,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,3371,0.9363888888888889,B12,5340,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,3371,0.9363888888888889,C1,4545,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3371,0.9363888888888889,C2,4295,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3371,0.9363888888888889,C3,5133,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3371,0.9363888888888889,C4,4348,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3371,0.9363888888888889,C5,4808,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3371,0.9363888888888889,C6,5135,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3371,0.9363888888888889,C7,4320,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3371,0.9363888888888889,C8,3999,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3371,0.9363888888888889,C9,5283,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3371,0.9363888888888889,C10,6161,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3371,0.9363888888888889,C11,5546,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3371,0.9363888888888889,C12,5599,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3431,0.9530555555555555,A1,4654,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3431,0.9530555555555555,A2,4431,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3431,0.9530555555555555,A3,5286,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3431,0.9530555555555555,A4,4421,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3431,0.9530555555555555,A5,5075,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3431,0.9530555555555555,A6,5343,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3431,0.9530555555555555,A7,4713,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3431,0.9530555555555555,A8,4099,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3431,0.9530555555555555,A9,5366,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3431,0.9530555555555555,A10,6368,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3431,0.9530555555555555,A11,5539,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3431,0.9530555555555555,A12,5471,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3431,0.9530555555555555,B1,4616,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3431,0.9530555555555555,B2,4474,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3431,0.9530555555555555,B3,5380,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3431,0.9530555555555555,B4,3776,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3431,0.9530555555555555,B5,4900,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
sybr,50,3431,0.9530555555555555,B6,5261,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,2,sybr50487528
sybr,50,3431,0.9530555555555555,B7,4170,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,2,sybr50487528
sybr,50,3431,0.9530555555555555,B8,3700,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,2,sybr50487528
sybr,50,3431,0.9530555555555555,B9,5263,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,2,sybr50487528
sybr,50,3431,0.9530555555555555,B10,6119,AFU,487,528,JS006,1,0,0,0,1,190,570,10,2,sybr50487528
sybr,50,3431,0.9530555555555555,B11,5331,AFU,487,528,JS006,1,0,0,0,1,190,570,50,2,sybr50487528
sybr,50,3431,0.9530555555555555,B12,5362,AFU,487,528,JS006,1,0,0,0,1,190,570,250,2,sybr50487528
sybr,50,3431,0.9530555555555555,C1,4533,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,3,sybr50487528
sybr,50,3431,0.9530555555555555,C2,4243,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,3,sybr50487528
sybr,50,3431,0.9530555555555555,C3,5112,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,3,sybr50487528
sybr,50,3431,0.9530555555555555,C4,4244,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,3,sybr50487528
sybr,50,3431,0.9530555555555555,C5,4699,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,3,sybr50487528
sybr,50,3431,0.9530555555555555,C6,5121,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,3,sybr50487528
sybr,50,3431,0.9530555555555555,C7,4299,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,3,sybr50487528
sybr,50,3431,0.9530555555555555,C8,3966,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,3,sybr50487528
sybr,50,3431,0.9530555555555555,C9,5280,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,3,sybr50487528
sybr,50,3431,0.9530555555555555,C10,6152,AFU,487,528,JS006,1,0,0,0,1,190,570,10,3,sybr50487528
sybr,50,3431,0.9530555555555555,C11,5572,AFU,487,528,JS006,1,0,0,0,1,190,570,50,3,sybr50487528
sybr,50,3431,0.9530555555555555,C12,5585,AFU,487,528,JS006,1,0,0,0,1,190,570,250,3,sybr50487528
sybr,50,3491,0.9697222222222223,A1,4651,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,1,sybr50487528
sybr,50,3491,0.9697222222222223,A2,4319,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,1,sybr50487528
sybr,50,3491,0.9697222222222223,A3,5282,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,1,sybr50487528
sybr,50,3491,0.9697222222222223,A4,4386,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,1,sybr50487528
sybr,50,3491,0.9697222222222223,A5,5050,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,1,sybr50487528
sybr,50,3491,0.9697222222222223,A6,5329,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,250,1,sybr50487528
sybr,50,3491,0.9697222222222223,A7,4695,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,10,1,sybr50487528
sybr,50,3491,0.9697222222222223,A8,4061,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,50,1,sybr50487528
sybr,50,3491,0.9697222222222223,A9,5351,AFU,487,528,split pir 2x bxb1,3,10,20,0,1,90,270,250,1,sybr50487528
sybr,50,3491,0.9697222222222223,A10,6365,AFU,487,528,JS006,1,0,0,0,1,190,570,10,1,sybr50487528
sybr,50,3491,0.9697222222222223,A11,5547,AFU,487,528,JS006,1,0,0,0,1,190,570,50,1,sybr50487528
sybr,50,3491,0.9697222222222223,A12,5469,AFU,487,528,JS006,1,0,0,0,1,190,570,250,1,sybr50487528
sybr,50,3491,0.9697222222222223,B1,4579,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,10,2,sybr50487528
sybr,50,3491,0.9697222222222223,B2,4404,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,50,2,sybr50487528
sybr,50,3491,0.9697222222222223,B3,5337,AFU,487,528,split pir 2x bxb1,1,10,20,0,1,110,330,250,2,sybr50487528
sybr,50,3491,0.9697222222222223,B4,3719,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,10,2,sybr50487528
sybr,50,3491,0.9697222222222223,B5,4885,AFU,487,528,split pir 2x bxb1,2,10,20,0,1,50,150,50,2,sybr50487528
