01:56:11,25.1,84,8,11,7,8,9,9,5887,4945,4406,3707,3050,9,9,8,9,10,9,8,5904,4920,4335,3820,3392,9,9,10,9,9,11,12,5944,4564,4307,3728,3295
01:57:11,25.1,84,7,9,9,8,9,9,5884,4939,4406,3707,3042,9,9,8,9,9,7,10,5912,4917,4361,3826,3382,7,9,11,9,7,11,10,5939,4535,4294,3736,3279
01:58:11,25.1,85,7,12,9,9,10,9,5886,4918,4398,3694,3033,10,8,10,8,7,10,10,5916,4918,4340,3820,3382,11,7,9,9,10,11,8,5937,4548,4304,3707,3254
01:59:11,25.1,86,9,9,9,9,8,8,5897,4932,4389,3673,3012,9,7,9,6,8,9,9,5920,4901,4321,3819,3393,7,8,8,6,9,10,10,5926,4504,4290,3696,3239
02:00:11,25.1,84,8,8,9,9,11,8,5882,4910,4369,3662,3011,9,8,6,10,8,9,9,5905,4898,4321,3825,3391,9,8,10,10,8,9,9,5944,4518,4287,3676,3230
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"sybr:487,528[2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,"T∞ sybr:487,528[2]",A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12
00:00:32,25,348,33,35,34,35,32,34,25735,25587,25542,25194,24401,31,33,33,33,34,33,34,25713,25876,25675,25576,24700,32,33,33,36,36,36,34,26258,26007,26012,25781,24800
00:01:32,25,350,34,33,35,34,37,34,25686,25556,25519,25023,24111,34,35,32,32,37,35,35,25791,25887,25660,25540,24558,34,33,34,33,36,34,35,26116,25864,25995,25604,24538
00:02:32,25,351,34,34,36,33,33,36,25623,25455,25316,24886,23781,31,35,34,33,37,34,37,25737,25837,25564,25312,24205,33,31,33,33,33,37,36,26131,25687,25788,25278,24306
00:03:32,25,348,33,34,32,34,34,35,25303,25308,25158,24601,23436,33,33,33,35,34,33,35,25541,25749,25399,25062,23855,33,33,35,33,35,36,35,25955,25588,25627,25165,23899
00:04:32,25,346,35,34,32,33,36,35,25165,25144,24986,24428,23109,32,33,31,34,32,35,34,25573,25635,25279,24920,23510,33,36,33,35,35,34,36,25708,25486,25371,24847,23528
00:05:32,25,346,33,34,34,33,33,34,25175,25069,24904,24122,22776,32,33,33,35,34,34,35,25454,25502,25055,24705,23182,34,32,34,34,35,36,37,25572,25288,25234,24616,23201
00:06:32,25,343,35,34,34,34,34,35,25159,24915,24675,23910,22478,33,32,33,34,35,35,34,25341,25338,24948,24482,22870,34,32,34,33,35,36,36,25496,25202,25030,24369,22839
00:07:32,25,340,35,34,35,34,36,34,24987,24771,24498,23708,22276,29,33,32,34,33,34,35,25274,25248,24794,24244,22534,32,34,35,36,35,33,34,25324,25030,24882,24180,22478
00:08:32,25,340,33,34,33,33,33,35,24898,24679,24312,23477,21943,34,34,32,37,33,35,34,25147,25074,24727,24038,22313,33,34,34,35,34,33,35,25179,24862,24687,23928,22136
00:09:32,25,338,35,33,34,35,34,36,24921,24536,24220,23241,21686,32,31,34,35,35,34,34,25065,24905,24567,23816,22090,33,32,32,36,34,35,37,25094,24726,24517,23666,21870
00:10:32,25,333,34,34,34,35,32,33,24758,24415,24061,23136,21408,32,33,33,34,34,35,36,24933,24829,24399,23568,21814,34,32,31,33,33,34,35,24909,24658,24343,23478,21607
00:11:32,25,337,33,32,35,35,35,35,24622,24273,23854,22837,21117,34,33,34,37,33,34,35,24847,24655,24270,23396,21581,32,33,32,34,33,35,35,24867,24475,24166,23223,21335
00:12:32,25,335,34,33,32,36,33,35,24544,24241,23692,22684,20929,34,34,32,33,35,33,34,24695,24508,24040,23177,21350,34,35,32,35,34,36,35,24769,24404,24005,23084,21130
00:13:32,25,335,32,35,34,33,33,34,24442,24015,23483,22380,20652,32,32,33,35,39,35,35,24552,24399,23869,22955,21189,32,34,33,34,34,37,37,24683,24240,23889,22856,20843
00:14:32,25,333,34,34,32,33,32,35,24343,23906,23394,22239,20471,34,35,35,33,34,33,35,24449,24230,23694,22759,20930,33,33,33,34,34,35,35,24669,24093,23667,22615,20635
00:15:32,25,333,32,32,34,33,34,36,24167,23772,23204,22055,20202,34,35,32,34,33,34,34,24294,24115,23566,22507,20784,34,33,32,34,33,35,36,24463,24019,23511,22410,20449
00:16:32,25,332,33,33,33,36,33,35,24080,23624,23012,21833,20092,33,35,34,34,36,35,33,24178,23959,23387,22303,20545,32,32,34,35,33,34,35,24411,23859,23356,22207,20256
00:17:32,25,329,36,32,34,34,32,32,23948,23504,22889,21719,19944,31,34,33,33,33,35,34,24134,23874,23252,22127,20330,33,32,35,32,36,37,34,24318,23795,23129,22054,20136
00:18:32,25,331,32,35,34,33,33,34,23840,23375,22707,21557,19746,31,33,33,32,35,36,35,23930,23724,23051,21963,20219,35,33,31,34,34,34,36,24302,23645,22951,21845,19959
00:19:32,25,330,32,32,35,34,34,33,23756,23263,22577,21315,19564,34,31,36,34,33,32,35,23852,23593,22950,21775,20009,31,33,33,35,34,36,38,24181,23583,22823,21694,19717
00:20:32,25.1,328,35,33,33,35,34,34,23665,23137,22427,21164,19463,32,33,33,34,34,36,34,23751,23489,22729,21563,19908,33,32,36,35,33,37,35,24081,23404,22574,21488,19562
00:21:32,25.1,330,36,31,35,35,31,35,23562,23005,22318,20979,19304,33,32,34,34,36,33,34,23684,23361,22574,21386,19714,33,33,32,32,35,32,36,24003,23313,22478,21332,19464
00:22:32,25.1,329,34,33,34,33,32,34,23516,22871,22128,20853,19131,32,33,33,32,33,33,32,23647,23278,22416,21189,19618,33,32,35,33,35,35,35,23957,23242,22302,21115,19278
00:23:32,25.1,331,33,32,34,32,35,32,23470,22761,21972,20669,18975,31,33,34,34,33,34,36,23511,23153,22277,21093,19401,31,34,36,32,35,35,36,23820,23170,22156,21042,19109
00:24:32,25.1,326,33,35,33,32,33,35,23502,22728,21908,20523,18941,31,33,33,35,34,36,35,23490,23138,22183,20868,19287,31,33,34,34,35,35,35,23763,23127,22047,20854,19017
00:25:32,25.1,329,32,32,35,33,32,33,23418,22578,21659,20331,18780,33,33,35,33,33,33,36,23477,22936,22039,20711,19139,33,34,33,33,33,35,36,23778,22948,21942,20745,18903
00:26:32,25.1,329,35,32,33,34,32,34,23376,22510,21582,20204,18664,34,32,31,34,36,34,32,23351,22862,21931,20547,19101,33,33,34,34,35,35,34,23749,22905,21790,20538,18785
00:27:32,25.1,331,33,31,32,33,33,34,23433,22416,21480,20137,18533,32,31,32,33,34,35,35,23357,22754,21779,20482,18991,34,33,34,34,36,35,35,23618,22837,21653,20415,18673
00:28:32,25.1,326,35,35,34,34,33,32,23302,22305,21379,19964,18381,33,32,34,35,33,34,33,23252,22687,21650,20318,18834,33,33,33,36,35,36,35,23554,22758,21526,20334,18520
00:29:32,25.1,326,34,33,34,32,34,35,23278,22192,21206,19882,18267,32,33,34,33,33,33,36,23212,22543,21544,20212,18668,33,34,32,35,35,35,35,23472,22586,21374,20114,18467
00:30:32,25.1,328,34,32,35,34,34,36,23300,22086,21090,19719,18226,31,32,29,36,34,35,35,23209,22508,21387,20074,18607,31,32,34,33,34,34,35,23512,22527,21255,19987,18363
00:31:32,25.1,327,32,34,32,32,34,32,23213,22003,20978,19656,18093,32,32,34,33,35,33,35,23113,22409,21309,19880,18473,30,33,32,34,33,37,34,23430,22487,21116,19828,18227
00:32:32,25.1,329,33,33,33,33,34,33,23142,21968,20876,19609,17989,33,34,33,33,34,36,34,23195,22302,21194,19856,18371,33,34,34,34,35,33,37,23498,22354,21029,19742,18101
00:33:32,25.1,328,33,31,34,34,35,34,23183,21905,20819,19466,17990,33,34,34,35,34,35,33,23114,22260,21150,19723,18274,33,34,33,32,34,34,34,23532,22289,20910,19632,18077
00:34:32,25.1,328,33,34,32,34,34,34,23161,21818,20753,19374,17796,33,34,33,36,34,34,36,23132,22217,20936,19583,18152,33,33,33,32,35,35,35,23424,22207,20851,19520,17955
00:35:32,25.1,327,32,33,33,33,33,35,23093,21846,20584,19296,17733,32,33,31,34,34,34,34,23178,22117,20924,19467,18070,32,34,34,35,37,34,35,23477,22153,20798,19375,17829
00:36:32,25.1,328,34,34,33,34,35,34,23064,21721,20562,19205,17682,32,33,32,35,35,34,34,23182,21967,20792,19350,17936,32,33,34,33,36,35,35,23421,22039,20664,19213,17751
00:37:32,25.1,325,34,34,33,32,35,35,23135,21669,20499,19098,17577,33,33,33,32,35,34,34,23243,21938,20735,19297,17849,33,32,33,34,35,34,33,23402,21947,20527,19186,17640
00:38:32,25.1,323,34,34,33,34,33,33,23058,21513,20376,19063,17449,32,32,32,32,33,37,34,23233,21860,20563,19207,17766,33,34,32,34,34,35,35,23337,21848,20462,19117,17547
00:39:32,25.1,329,34,34,32,36,34,31,23003,21493,20314,18991,17339,32,33,32,33,35,35,36,23247,21786,20520,19073,17651,31,33,33,35,36,36,35,23263,21756,20331,18971,17500
00:40:32,25.1,326,32,32,34,34,34,35,22989,21473,20276,18840,17299,31,31,33,34,32,36,36,23152,21743,20386,19014,17629,32,33,31,35,34,35,34,23300,21729,20263,18854,17402
00:41:32,25.1,328,35,33,32,32,34,34,23014,21430,20178,18795,17198,30,33,32,33,35,36,35,23141,21671,20336,18943,17466,33,33,34,35,34,36,35,23270,21628,20138,18749,17308
00:42:32,25.1,328,34,32,33,35,33,35,23014,21310,20011,18692,17098,35,32,34,35,35,33,34,23182,21675,20181,18852,17418,30,34,31,35,34,35,35,23287,21554,20097,18680,17307
00:43:32,25.1,328,34,35,32,33,35,35,23030,21280,19947,18622,17020,32,31,32,33,35,34,35,23090,21498,20199,18801,17319,33,32,35,34,34,33,36,23317,21463,20023,18597,17228
00:44:32,25.1,329,34,34,34,33,33,36,23043,21285,19910,18611,16953,33,31,34,33,35,33,35,23120,21521,20126,18666,17227,32,33,32,35,33,34,33,23271,21471,19965,18526,17155
00:45:32,25.1,324,34,33,32,32,34,33,23052,21256,19871,18506,16883,33,30,33,33,34,34,37,23155,21471,19983,18652,17126,34,33,36,33,36,34,33,23177,21402,19898,18390,17022
00:46:32,25.1,330,32,31,30,36,34,35,23068,21160,19846,18388,16806,32,32,31,35,34,35,35,23075,21414,19915,18494,17105,33,32,34,33,34,37,37,23264,21298,19800,18269,17012
00:47:32,25.1,330,32,34,32,35,33,34,22991,21097,19773,18333,16726,32,33,34,34,36,35,34,23136,21311,19932,18461,17004,32,33,32,35,32,34,34,23250,21240,19741,18223,16867
00:48:32,25.1,327,33,34,33,34,34,34,22998,21047,19646,18303,16708,33,34,32,33,35,34,33,23054,21302,19774,18404,16910,33,31,34,35,34,34,35,23132,21175,19606,18151,16843
00:49:32,25.1,325,35,33,34,35,34,32,22951,20992,19521,18173,16562,31,34,33,35,35,34,35,23038,21149,19700,18284,16889,32,33,33,35,36,34,35,23191,21138,19534,18081,16790
00:50:32,25.1,328,31,31,31,32,33,33,22934,20930,19448,18117,16435,31,31,32,36,35,35,36,23088,21147,19587,18227,16801,33,33,32,34,34,34,34,23104,21051,19507,18001,16696
00:51:32,25.1,326,35,32,34,32,33,34,22989,20889,19453,18052,16413,31,32,31,33,35,35,34,23034,21052,19567,18198,16704,31,35,32,34,34,33,34,23081,21065,19490,17963,16633
00:52:32,25.1,325,35,34,34,31,34,34,22934,20827,19443,17926,16267,33,34,34,34,34,36,34,23072,21027,19528,18109,16687,32,32,36,36,35,35,33,23147,20947,19350,17896,16585
00:53:32,25.1,323,34,33,33,31,34,33,22935,20727,19324,17815,16200,31,33,32,33,35,32,34,23034,20961,19379,18043,16572,34,32,32,33,32,38,36,23120,20897,19343,17823,16538
00:54:32,25.1,324,33,33,32,34,35,34,22905,20690,19253,17793,16087,31,33,34,33,34,34,33,23001,20952,19368,17998,16538,32,32,33,34,34,34,36,23003,20785,19220,17728,16474
00:55:32,25.1,325,34,33,33,33,34,34,22846,20647,19128,17640,15967,34,33,32,35,34,34,35,23017,20817,19246,17878,16487,35,32,35,34,33,33,35,23070,20758,19238,17708,16348
00:56:32,25.1,327,34,33,35,35,34,34,22938,20600,19102,17617,15827,33,32,28,36,34,34,33,23061,20861,19220,17778,16388,34,34,32,33,35,33,36,23034,20707,19109,17548,16284
00:57:32,25.1,322,34,31,34,35,33,35,22927,20566,18958,17478,15735,32,32,30,35,33,33,35,22977,20709,19099,17794,16298,34,34,34,36,33,34,34,23024,20591,19019,17531,16246
00:58:32,25.1,326,33,33,33,32,34,34,22869,20509,18987,17418,15617,34,31,33,34,34,35,32,22977,20646,19094,17666,16247,33,33,32,36,37,33,34,22949,20555,18999,17424,16170
00:59:32,25.1,328,36,32,34,34,34,34,22864,20443,18913,17400,15486,31,32,33,33,34,33,35,22966,20643,19075,17607,16245,32,31,33,35,32,34,35,22963,20527,18909,17346,16100
01:00:32,25.1,322,34,35,35,32,35,34,22818,20450,18851,17217,15402,32,31,33,34,33,33,34,22942,20588,18931,17546,16118,32,32,35,35,33,33,34,22947,20498,18846,17264,15992
01:01:32,25.1,326,33,36,35,33,34,34,22841,20358,18762,17112,15269,32,34,32,33,33,33,35,22908,20555,18833,17507,16128,33,32,34,34,36,35,35,23054,20424,18799,17278,15968
01:02:32,25.1,323,33,34,32,36,34,33,22834,20282,18726,17035,15133,32,33,33,33,34,33,33,22876,20449,18754,17401,16028,32,35,34,36,35,34,38,22913,20336,18723,17134,15912
01:03:32,25.1,327,34,34,34,37,34,34,22816,20220,18612,16967,15034,31,34,33,32,34,32,35,22791,20428,18708,17337,15961,32,32,34,36,36,34,35,22892,20254,18693,17062,15856
01:04:32,25.1,326,34,32,34,35,32,35,22772,20173,18552,16917,14888,32,33,32,34,34,35,35,22822,20371,18610,17242,15890,32,32,36,35,35,35,33,22896,20298,18625,16996,15762
01:05:32,25.1,324,33,33,33,34,37,34,22813,20043,18470,16827,14810,32,30,33,34,34,33,35,22794,20307,18532,17194,15903,32,33,32,34,33,34,35,22929,20300,18516,16936,15706
01:06:32,25.1,325,34,31,34,33,33,33,22772,20067,18437,16705,14695,34,34,33,33,34,36,35,22743,20232,18423,17110,15791,33,30,34,34,32,36,35,22913,20180,18440,16853,15624
01:07:32,25.1,321,33,33,33,34,34,34,22729,19932,18394,16576,14518,31,34,32,34,35,35,33,22758,20158,18451,17009,15724,33,32,33,33,33,35,35,22846,20168,18424,16756,15581
01:08:32,25.1,326,36,34,34,37,33,33,22815,19937,18323,16488,14382,32,33,32,33,34,34,34,22776,20169,18351,16932,15647,33,32,34,34,33,33,36,22916,20078,18391,16710,15449
01:09:32,25.1,325,30,32,33,33,33,34,22755,19934,18250,16464,14273,34,34,32,34,33,34,33,22777,20080,18273,16879,15643,30,31,34,34,33,35,34,22844,20111,18302,16624,15348
01:10:32,25.1,324,32,34,35,34,35,34,22749,19844,18205,16286,14175,33,30,34,34,33,35,34,22826,20084,18242,16867,15561,31,31,36,35,33,34,37,22843,20052,18217,16542,15273
01:11:32,25.1,327,33,32,33,32,35,34,22742,19861,18157,16281,14018,31,32,31,34,33,34,34,22830,19918,18140,16754,15456,32,34,31,36,33,35,32,22832,19958,18164,16459,15172
01:12:32,25.1,327,34,34,32,34,33,34,22753,19715,18038,16161,13983,34,33,34,32,33,34,35,22850,19910,18059,16669,15355,33,32,33,35,35,34,36,22848,20040,18157,16381,15159
01:13:32,25.1,323,34,36,33,33,34,34,22671,19704,18012,16036,13827,32,32,32,34,34,34,35,22695,19890,17975,16593,15353,31,34,33,35,33,34,33,22831,19907,18076,16278,15000
01:14:32,25.1,326,32,34,33,32,35,35,22658,19691,17950,15970,13753,33,29,34,35,33,34,34,22729,19816,17937,16552,15188,32,33,33,33,34,33,35,22838,19946,17936,16253,14948
01:15:32,25.1,323,34,31,33,32,33,33,22727,19628,17907,15941,13696,31,33,35,32,33,37,35,22678,19736,17855,16417,15138,32,32,33,32,35,35,34,22802,19902,17928,16153,14855
01:16:32,25.1,322,35,35,32,34,35,34,22627,19601,17820,15865,13563,31,33,33,34,34,35,35,22766,19762,17795,16388,15054,31,33,35,36,34,35,36,22780,19837,17871,16061,14797
01:17:32,25.1,323,35,34,34,35,34,33,22652,19578,17802,15791,13535,34,31,33,34,34,35,35,22689,19697,17748,16277,14993,33,31,33,33,34,35,36,22769,19797,17798,16028,14641
01:18:32,25.1,324,33,33,34,34,33,35,22534,19520,17718,15726,13395,32,31,32,34,34,34,35,22626,19640,17624,16204,14826,34,33,32,31,33,35,35,22718,19729,17713,15937,14556
01:19:32,25.1,326,34,33,31,34,33,33,22630,19419,17667,15629,13319,32,33,32,33,35,31,35,22719,19567,17612,16156,14784,33,33,34,33,35,33,34,22779,19709,17711,15882,14462
01:20:32,25.1,324,35,33,33,34,34,33,22609,19419,17635,15620,13296,31,32,32,37,34,35,35,22667,19579,17499,15988,14662,33,31,32,33,34,32,37,22759,19646,17616,15828,14340
01:21:32,25.1,323,34,32,32,33,34,35,22666,19339,17519,15496,13237,32,32,31,33,35,33,33,22661,19502,17475,15927,14579,32,32,34,34,34,35,35,22730,19544,17490,15782,14239
01:22:32,25.1,324,33,33,33,32,34,33,22577,19347,17520,15461,13128,31,33,34,34,33,33,35,22657,19477,17403,15907,14510,31,34,33,35,36,35,36,22772,19474,17535,15736,14137
01:23:32,25.1,322,33,34,34,33,33,33,22561,19348,17400,15462,13142,32,33,32,35,34,34,34,22664,19453,17327,15727,14399,34,34,32,32,34,35,36,22763,19306,17400,15715,14003
01:24:32,25.1,326,33,33,34,34,35,36,22581,19249,17354,15454,13048,31,32,33,35,36,35,35,22655,19364,17308,15760,14287,34,33,33,33,36,36,38,22794,19407,17346,15726,13895
01:25:32,25.1,323,34,33,32,34,35,35,22571,19259,17276,15405,13000,30,32,35,33,33,36,34,22602,19308,17238,15651,14239,34,32,33,37,34,34,35,22711,19247,17324,15605,13819
01:26:32,25.1,323,36,33,34,33,35,35,22600,19153,17227,15388,12984,31,33,31,32,34,34,37,22646,19290,17228,15596,14086,34,32,35,33,33,33,35,22674,19177,17234,15619,13719
01:27:32,25.1,326,33,34,31,34,34,35,22586,19223,17161,15296,12937,33,33,34,33,34,35,35,22617,19212,17168,15505,14009,34,33,33,33,34,35,34,22620,19115,17185,15639,13610
01:28:32,25.1,325,33,34,33,34,35,36,22605,19172,17175,15325,12914,31,32,31,32,33,33,37,22612,19222,17071,15467,13976,33,35,33,37,35,36,37,22641,19131,17178,15611,13561
01:29:32,25.1,324,34,33,32,34,34,34,22654,19180,17147,15297,12869,33,33,34,35,34,32,33,22608,19226,17094,15399,13867,33,33,33,35,34,34,36,22658,18980,17121,15582,13509
01:30:32,25.1,324,36,33,33,34,34,35,22537,19110,16988,15196,12780,33,30,32,33,34,35,36,22598,19143,16953,15317,13794,33,33,32,35,35,35,34,22593,18894,17094,15525,13391
01:31:32,25.1,322,34,33,35,33,34,34,22504,19100,16978,15231,12751,32,31,34,35,32,34,33,22539,19156,16985,15250,13757,33,35,34,32,37,34,35,22711,18863,16996,15566,13367
01:32:32,25.1,322,32,31,33,34,34,34,22503,19045,16999,15181,12658,33,31,34,32,33,35,36,22624,19045,16975,15176,13710,32,33,36,34,37,34,35,22731,18716,17015,15578,13342
01:33:32,25.1,324,35,34,31,33,34,34,22513,19008,16979,15164,12654,32,34,32,35,34,36,35,22581,19076,16911,15168,13639,32,34,36,33,31,36,36,22696,18723,16937,15489,13300
01:34:32,25.1,324,32,35,31,33,32,33,22547,19036,16941,15147,12608,32,31,32,33,34,33,34,22583,19022,16908,15074,13663,32,33,34,33,34,35,35,22670,18645,16887,15471,13287
01:35:32,25.1,329,34,32,34,33,34,32,22495,18969,16881,15085,12521,31,32,32,33,33,35,36,22555,19041,16828,15028,13554,31,33,34,34,34,35,33,22677,18513,16886,15431,13282
01:36:32,25.1,321,33,34,33,35,34,32,22503,18937,16871,15002,12441,31,33,34,32,36,35,33,22645,18963,16823,14968,13565,34,32,33,34,36,35,34,22606,18485,16863,15370,13275
01:37:32,25.1,328,34,31,32,36,34,33,22485,18939,16855,14972,12419,31,33,32,34,33,34,35,22566,18910,16833,14926,13494,31,34,32,33,36,35,35,22611,18394,16771,15316,13219
01:38:32,25.1,326,34,33,31,32,34,34,22474,18926,16864,14918,12376,33,29,32,34,33,35,35,22603,18936,16762,14895,13463,31,33,33,36,34,35,35,22636,18362,16767,15283,13251
01:39:32,25.1,331,35,33,31,33,33,34,22478,18889,16834,14877,12275,32,32,34,35,36,35,34,22599,18931,16716,14881,13405,33,32,33,34,35,36,34,22671,18304,16723,15224,13242
01:40:32,25.1,324,31,35,33,34,33,34,22539,18869,16872,14831,12242,31,33,33,34,35,35,36,22605,18907,16749,14870,13354,33,33,32,34,34,36,37,22627,18208,16702,15190,13228
01:41:32,25.1,321,33,35,33,33,34,34,22504,18896,16812,14746,12162,35,33,32,33,34,34,35,22566,18855,16650,14819,13350,33,32,31,35,32,34,36,22703,18141,16673,15111,13194
01:42:32,25.1,322,32,34,34,32,33,32,22488,18888,16742,14695,12088,32,31,33,35,35,35,34,22569,18844,16602,14827,13264,32,30,33,34,34,35,35,22580,18104,16628,15062,13211
01:43:32,25.1,323,33,35,33,33,30,34,22514,18869,16773,14653,12090,33,34,33,34,35,34,35,22524,18792,16688,14788,13261,31,32,31,34,34,34,35,22623,18042,16641,14981,13178
01:44:32,25.1,324,34,32,32,34,34,33,22466,18854,16780,14572,12013,34,34,33,35,33,33,35,22555,18848,16677,14718,13241,31,34,32,34,34,35,34,22625,17918,16582,14942,13174
01:45:32,25.1,326,33,33,34,33,35,33,22510,18850,16748,14548,11952,32,34,34,35,32,34,35,22520,18779,16596,14687,13225,35,33,35,36,35,35,36,22591,17899,16555,14889,13155
01:46:32,25.1,325,34,33,33,31,33,36,22437,18878,16766,14502,11932,32,33,31,35,35,35,36,22482,18773,16605,14662,13209,34,32,33,35,36,36,35,22499,17805,16531,14789,13103
01:47:32,25.1,322,34,32,35,34,32,33,22505,18852,16714,14481,11834,33,32,32,34,35,35,33,22539,18725,16581,14673,13176,32,35,34,32,34,35,35,22558,17774,16525,14724,13085
01:48:32,25.1,324,30,33,33,34,34,32,22504,18860,16742,14418,11800,31,34,33,34,33,34,33,22526,18787,16606,14662,13120,31,34,34,37,35,36,36,22571,17722,16508,14703,13040
01:49:32,25.1,324,33,34,34,34,34,35,22489,18812,16732,14373,11832,32,31,33,34,35,34,36,22482,18755,16614,14640,13134,33,33,34,34,34,34,35,22593,17653,16499,14640,12988
01:50:32,25.1,325,34,31,33,35,33,32,22465,18853,16757,14326,11721,34,32,32,34,35,34,36,22555,18751,16582,14657,13092,33,32,35,34,35,37,34,22573,17598,16455,14608,12923
01:51:32,25.1,325,34,33,34,32,34,33,22506,18847,16802,14300,11658,35,34,35,33,35,34,34,22491,18742,16559,14671,13110,34,31,33,36,37,34,35,22576,17489,16448,14580,12890
01:52:32,25.1,325,35,34,34,32,34,35,22369,18795,16681,14207,11624,33,31,32,34,36,35,34,22485,18726,16508,14630,13038,33,32,35,35,33,36,35,22572,17529,16465,14486,12838
01:53:32,25.1,320,36,32,32,34,35,35,22443,18815,16741,14152,11539,30,32,31,35,34,34,33,22488,18697,16576,14593,13033,33,31,34,33,33,33,37,22576,17419,16448,14387,12801
01:54:32,25.1,324,34,33,31,33,34,34,22407,18866,16740,14136,11549,31,33,33,34,34,32,33,22472,18751,16511,14602,13018,32,32,35,34,33,34,32,22501,17346,16441,14364,12715
01:55:32,25.1,321,34,33,34,33,33,35,22370,18844,16660,14102,11499,31,31,32,35,34,35,34,22480,18730,16508,14566,13017,34,34,33,35,34,37,34,22582,17360,16420,14328,12610
01:56:32,25.1,321,32,33,30,33,34,33,22441,18754,16663,14011,11436,32,32,34,33,34,34,35,22481,18665,16424,14582,12995,34,31,34,33,34,34,34,22515,17300,16438,14214,12536
01:57:32,25.1,322,34,33,33,33,34,33,22411,18772,16610,13923,11390,34,33,33,33,34,34,36,22441,18631,16476,14532,13039,31,34,32,35,33,34,35,22573,17211,16336,14205,12477
01:58:32,25.1,324,35,32,32,34,34,34,22388,18756,16606,13891,11355,31,34,32,35,35,35,35,22452,18649,16433,14598,13011,31,32,34,35,35,35,36,22559,17173,16329,14163,12433
01:59:32,25.1,329,34,34,32,32,34,35,22389,18639,16576,13812,11343,31,32,33,35,33,34,38,22485,18611,16373,14537,12995,33,34,36,36,33,33,35,22479,17120,16315,14105,12372
02:00:32,25.1,325,32,31,32,33,35,34,22410,18675,16512,13790,11266,32,32,34,32,33,35,33,22396,18598,16359,14522,12984,34,33,32,34,35,37,35,22502,17069,16272,14049,12323
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
A,-1000,-1000,800,900,-900,-1200,-1100,-40900,-39400,-52700,-62100,-78500,"Max V [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,1,0.926,0.421,0.75,0.614,0.837,0.818,0.967,0.993,0.995,0.999,0.992,"R-Squared [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,00:07:11,00:17:11,00:19:11,01:50:11,01:50:11,00:16:11,00:13:11,00:03:11,00:12:11,00:09:11,00:08:11,00:07:11,"t at Max V [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,00:05:11,00:17:23,00:18:26,01:49:58,01:49:31,00:16:41,00:12:27,00:04:19,00:05:26,00:04:22,00:02:34,00:00:57,"Lagtime [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,-2200,1100,1200,800,1000,-800,-900,-152300,-147700,-184300,-243100,-334200,"Max V [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
,0.883,0.818,0.837,0.727,0.781,0.533,0.723,0.906,0.985,0.998,0.995,1,"R-Squared [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
,00:08:32,01:50:32,00:59:32,01:29:32,00:54:32,01:07:32,00:37:32,00:02:32,00:14:32,00:11:32,00:04:32,00:03:32,"t at Max V [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
,00:04:21,01:50:21,01:00:52,01:31:02,00:56:44,01:10:02,00:37:05,00:01:00,00:03:11,00:02:25,00:01:13,00:00:40,"Lagtime [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
B,1100,-1200,-800,-1100,1000,-1100,900,-40000,-39000,-46700,-63900,-89000,"Max V [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,0.644,0.973,0.5,0.917,0.758,0.864,0.92,0.984,0.986,0.987,0.994,1,"R-Squared [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,00:47:11,01:04:11,00:09:11,01:43:11,01:25:11,00:46:11,00:49:11,00:13:11,00:15:11,00:11:11,00:13:11,00:05:11,"t at Max V [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,00:45:11,01:05:11,00:10:11,01:41:44,01:24:47,00:46:11,00:48:58,00:06:53,00:05:06,00:03:51,00:03:24,00:01:22,"Lagtime [sybr:487,528]",,,,,,,,,,,,,,,,,,,,,,,,
,-1100,-1000,1300,-1000,-1100,-1300,-800,-135200,-145800,-181100,-225600,-344700,"Max V [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
,0.703,0.893,0.797,0.781,0.644,0.88,0.889,0.996,0.991,0.995,0.999,1,"R-Squared [sybr:487,528[2]]",,,,,,,,,,,,,,,,,,,,,,,,
