G10,0.072400004,,,,,,,,,,
G11,0.072099999,,,,,,,,,,
G12,0.072300002,,,,,,,,,,
H1,0.072099999,,,,,,,,,,
H2,0.0801,,,,,,,,,,
H3,0.072499998,,,,,,,,,,
H4,0.073700003,,,,,,,,,,
H5,0.0735,,,,,,,,,,
H6,0.072800003,,,,,,,,,,
H7,0.071900003,,,,,,,,,,
H8,0.0722,,,,,,,,,,
H9,0.071999997,,,,,,,,,,
H10,0.073200002,,,,,,,,,,
H11,0.071500003,,,,,,,,,,
H12,0.072099999,,,,,,,,,,
,,,,,,,,,,,
mScarlet,,,,,,,,,,,
Cycle Nr.,1,,,,,,,,,,
Time [s],0,,,,,,,,,,
Temp. [°C],37.7,,,,,,,,,,
A1,254,,,,,,,,,,
A2,330,,,,,,,,,,
A3,245,,,,,,,,,,
A4,269,,,,,,,,,,
A5,262,,,,,,,,,,
A6,251,,,,,,,,,,
A7,231,,,,,,,,,,
A8,265,,,,,,,,,,
A9,242,,,,,,,,,,
A10,252,,,,,,,,,,
A11,241,,,,,,,,,,
A12,261,,,,,,,,,,
B1,301,,,,,,,,,,
B2,267,,,,,,,,,,
B3,293,,,,,,,,,,
B4,240,,,,,,,,,,
B5,253,,,,,,,,,,
B6,237,,,,,,,,,,
B7,261,,,,,,,,,,
B8,245,,,,,,,,,,
B9,254,,,,,,,,,,
B10,237,,,,,,,,,,
B11,255,,,,,,,,,,
B12,261,,,,,,,,,,
C1,273,,,,,,,,,,
C2,270,,,,,,,,,,
C3,272,,,,,,,,,,
C4,262,,,,,,,,,,
C5,217,,,,,,,,,,
C6,247,,,,,,,,,,
C7,249,,,,,,,,,,
C8,246,,,,,,,,,,
C9,230,,,,,,,,,,
C10,230,,,,,,,,,,
C11,240,,,,,,,,,,
C12,260,,,,,,,,,,
D1,276,,,,,,,,,,
D2,260,,,,,,,,,,
D3,243,,,,,,,,,,
D4,233,,,,,,,,,,
D5,227,,,,,,,,,,
D6,237,,,,,,,,,,
D7,229,,,,,,,,,,
D8,221,,,,,,,,,,
D9,220,,,,,,,,,,
D10,233,,,,,,,,,,
D11,231,,,,,,,,,,
D12,230,,,,,,,,,,
E1,252,,,,,,,,,,
E2,249,,,,,,,,,,
E3,239,,,,,,,,,,
E4,236,,,,,,,,,,
E5,234,,,,,,,,,,
E6,225,,,,,,,,,,
E7,217,,,,,,,,,,
E8,212,,,,,,,,,,
E9,226,,,,,,,,,,
E10,237,,,,,,,,,,
E11,240,,,,,,,,,,
E12,232,,,,,,,,,,
F1,235,,,,,,,,,,
F2,242,,,,,,,,,,
F3,233,,,,,,,,,,
F4,228,,,,,,,,,,
F5,213,,,,,,,,,,
F6,233,,,,,,,,,,
F7,228,,,,,,,,,,
F8,200,,,,,,,,,,
F9,236,,,,,,,,,,
F10,233,,,,,,,,,,
F11,213,,,,,,,,,,
F12,228,,,,,,,,,,
G1,217,,,,,,,,,,
G2,251,,,,,,,,,,
G3,243,,,,,,,,,,
G4,249,,,,,,,,,,
G5,220,,,,,,,,,,
G6,236,,,,,,,,,,
G7,239,,,,,,,,,,
G8,220,,,,,,,,,,
G9,234,,,,,,,,,,
G10,222,,,,,,,,,,
G11,244,,,,,,,,,,
G12,208,,,,,,,,,,
H1,217,,,,,,,,,,
H2,236,,,,,,,,,,
H3,260,,,,,,,,,,
H4,208,,,,,,,,,,
H5,225,,,,,,,,,,
H6,244,,,,,,,,,,
H7,219,,,,,,,,,,
H8,212,,,,,,,,,,
H9,225,,,,,,,,,,
H10,217,,,,,,,,,,
H11,227,,,,,,,,,,
H12,222,,,,,,,,,,
,,,,,,,,,,,
GFP_1,,,,,,,,,,,
Cycle Nr.,1,,,,,,,,,,
Time [s],0,,,,,,,,,,
Temp. [°C],36.9,,,,,,,,,,
A1,112,,,,,,,,,,
A2,116,,,,,,,,,,
A3,117,,,,,,,,,,
A4,115,,,,,,,,,,
A5,117,,,,,,,,,,
A6,119,,,,,,,,,,
A7,120,,,,,,,,,,
A8,121,,,,,,,,,,
A9,121,,,,,,,,,,
A10,124,,,,,,,,,,
A11,121,,,,,,,,,,
A12,123,,,,,,,,,,
B1,121,,,,,,,,,,
B2,120,,,,,,,,,,
B3,125,,,,,,,,,,
B4,123,,,,,,,,,,
B5,118,,,,,,,,,,
B6,119,,,,,,,,,,
B7,124,,,,,,,,,,
B8,124,,,,,,,,,,
B9,121,,,,,,,,,,
B10,124,,,,,,,,,,
B11,126,,,,,,,,,,
B12,126,,,,,,,,,,
C1,125,,,,,,,,,,
C2,132,,,,,,,,,,
C3,130,,,,,,,,,,
C4,138,,,,,,,,,,
C5,123,,,,,,,,,,
C6,122,,,,,,,,,,
C7,121,,,,,,,,,,
C8,124,,,,,,,,,,
C9,126,,,,,,,,,,
C10,131,,,,,,,,,,
C11,131,,,,,,,,,,
C12,138,,,,,,,,,,
D1,152,,,,,,,,,,
D2,161,,,,,,,,,,
D3,146,,,,,,,,,,
D4,128,,,,,,,,,,
D5,122,,,,,,,,,,
D6,118,,,,,,,,,,
D7,129,,,,,,,,,,
D8,124,,,,,,,,,,
D9,128,,,,,,,,,,
D10,133,,,,,,,,,,
D11,150,,,,,,,,,,
D12,150,,,,,,,,,,
E1,121,,,,,,,,,,
E2,117,,,,,,,,,,
E3,122,,,,,,,,,,
E4,123,,,,,,,,,,
E5,122,,,,,,,,,,
E6,120,,,,,,,,,,
E7,117,,,,,,,,,,
E8,118,,,,,,,,,,
E9,118,,,,,,,,,,
E10,119,,,,,,,,,,
E11,119,,,,,,,,,,
E12,120,,,,,,,,,,
F1,121,,,,,,,,,,
F2,126,,,,,,,,,,
F3,130,,,,,,,,,,
F4,124,,,,,,,,,,
F5,120,,,,,,,,,,
F6,118,,,,,,,,,,
F7,119,,,,,,,,,,
F8,119,,,,,,,,,,
F9,121,,,,,,,,,,
F10,116,,,,,,,,,,
F11,123,,,,,,,,,,
F12,123,,,,,,,,,,
G1,128,,,,,,,,,,
G2,144,,,,,,,,,,
G3,128,,,,,,,,,,
G4,132,,,,,,,,,,
G5,132,,,,,,,,,,
G6,129,,,,,,,,,,
G7,129,,,,,,,,,,
G8,125,,,,,,,,,,
G9,122,,,,,,,,,,
G10,123,,,,,,,,,,
G11,129,,,,,,,,,,
G12,126,,,,,,,,,,
H1,149,,,,,,,,,,
H2,136,,,,,,,,,,
H3,137,,,,,,,,,,
H4,145,,,,,,,,,,
H5,141,,,,,,,,,,
H6,137,,,,,,,,,,
H7,143,,,,,,,,,,
H8,137,,,,,,,,,,
H9,155,,,,,,,,,,
H10,149,,,,,,,,,,
H11,146,,,,,,,,,,
H12,131,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
End Time:,,,,,,,,,,,
