channel,mode,excitation,emission,num_flashes,gain,time_sec,time_h,well,measurement,strain,chlor,sal,iptg,rep
OD700,Absorbance,700,-1,20,-1,22803.9,6.334416666666667,A2,0.815900028,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,23404.0,6.501111111111111,A2,0.831499994,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24004.0,6.667777777777777,A2,0.845200002,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24604.0,6.834444444444444,A2,0.859499991,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.3,7.001194444444445,A2,0.873899996,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25804.3,7.167861111111111,A2,0.887600005,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.4,7.334555555555556,A2,0.900699973,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.5,7.50125,A2,0.913800001,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.4,7.66788888888889,A2,0.925100029,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.5,7.834583333333333,A2,0.937699974,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.7,8.001305555555556,A2,0.949599981,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A3,0.177900001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,601.0,0.16694444444444445,A3,0.092600003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1201.1,0.3336388888888889,A3,0.0942,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1801.2,0.5003333333333333,A3,0.096699998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2401.1,0.6669722222222222,A3,0.100000001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.2,0.8336666666666666,A3,0.104400001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3601.4,1.000388888888889,A3,0.110399999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4201.5,1.1670833333333335,A3,0.119499996,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4801.6,1.333777777777778,A3,0.133000001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,5401.6,1.5004444444444445,A3,0.148399994,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6001.6,1.6671111111111112,A3,0.163200006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6601.6,1.833777777777778,A3,0.182899997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7201.9,2.0005277777777777,A3,0.2042,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7802.0,2.167222222222222,A3,0.239500001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,8402.0,2.3338888888888887,A3,0.268400013,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9002.1,2.500583333333333,A3,0.308099985,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9602.0,2.667222222222222,A3,0.346199989,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10202.1,2.8339166666666666,A3,0.370499998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10802.4,3.0006666666666666,A3,0.396800011,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,11402.4,3.167333333333333,A3,0.424400002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12002.5,3.3340277777777776,A3,0.448300004,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12602.6,3.5007222222222225,A3,0.470200002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13202.5,3.667361111111111,A3,0.492799997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13802.6,3.834055555555556,A3,0.517199993,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,14402.8,4.0007777777777775,A3,0.543500006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15002.9,4.167472222222222,A3,0.567099988,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15603.0,4.3341666666666665,A3,0.59009999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16203.1,4.500861111111111,A3,0.610099971,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16803.0,4.6675,A3,0.627699971,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,17403.1,4.834194444444444,A3,0.644900024,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18003.3,5.000916666666667,A3,0.660899997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18603.4,5.167611111111111,A3,0.675800025,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19203.5,5.334305555555556,A3,0.690599978,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19803.6,5.501,A3,0.703400016,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,20403.5,5.667638888888889,A3,0.715699971,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21003.6,5.834333333333333,A3,0.725099981,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21603.8,6.001055555555555,A3,0.734300017,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22203.9,6.16775,A3,0.744199991,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22803.9,6.334416666666667,A3,0.755500019,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,23404.0,6.501111111111111,A3,0.768400013,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24004.0,6.667777777777777,A3,0.779799998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24604.0,6.834444444444444,A3,0.790700018,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25204.3,7.001194444444445,A3,0.802100003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25804.3,7.167861111111111,A3,0.813199997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,26404.4,7.334555555555556,A3,0.824199975,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27004.5,7.50125,A3,0.835099995,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27604.4,7.66788888888889,A3,0.847299993,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28204.5,7.834583333333333,A3,0.858399987,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28804.7,8.001305555555556,A3,0.869400024,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A4,0.199200004,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,601.0,0.16694444444444445,A4,0.093000002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1201.1,0.3336388888888889,A4,0.094400004,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1801.2,0.5003333333333333,A4,0.096699998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,2401.1,0.6669722222222222,A4,0.099200003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3001.2,0.8336666666666666,A4,0.102499999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3601.4,1.000388888888889,A4,0.107000001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4201.5,1.1670833333333335,A4,0.114100002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4801.6,1.333777777777778,A4,0.124600001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,5401.6,1.5004444444444445,A4,0.137400001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6001.6,1.6671111111111112,A4,0.150800005,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6601.6,1.833777777777778,A4,0.165999994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7201.9,2.0005277777777777,A4,0.182600006,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7802.0,2.167222222222222,A4,0.206400007,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,8402.0,2.3338888888888887,A4,0.237399995,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9002.1,2.500583333333333,A4,0.271200001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9602.0,2.667222222222222,A4,0.308200002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10202.1,2.8339166666666666,A4,0.340999991,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10802.4,3.0006666666666666,A4,0.365700006,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,11402.4,3.167333333333333,A4,0.389800012,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12002.5,3.3340277777777776,A4,0.412,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12602.6,3.5007222222222225,A4,0.432999998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13202.5,3.667361111111111,A4,0.453200012,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13802.6,3.834055555555556,A4,0.477100015,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,14402.8,4.0007777777777775,A4,0.503199995,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15002.9,4.167472222222222,A4,0.527800024,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15603.0,4.3341666666666665,A4,0.554899991,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16203.1,4.500861111111111,A4,0.579100013,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16803.0,4.6675,A4,0.599699974,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,17403.1,4.834194444444444,A4,0.617200017,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18003.3,5.000916666666667,A4,0.633099973,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18603.4,5.167611111111111,A4,0.648100019,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19203.5,5.334305555555556,A4,0.662100017,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19803.6,5.501,A4,0.674199998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,20403.5,5.667638888888889,A4,0.68629998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21003.6,5.834333333333333,A4,0.696799994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21603.8,6.001055555555555,A4,0.707000017,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22203.9,6.16775,A4,0.716099977,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22803.9,6.334416666666667,A4,0.725300014,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,23404.0,6.501111111111111,A4,0.734899998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24004.0,6.667777777777777,A4,0.744599998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24604.0,6.834444444444444,A4,0.755800009,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25204.3,7.001194444444445,A4,0.767400026,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25804.3,7.167861111111111,A4,0.779200017,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,26404.4,7.334555555555556,A4,0.788600028,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27004.5,7.50125,A4,0.799300015,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27604.4,7.66788888888889,A4,0.809599996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28204.5,7.834583333333333,A4,0.819199979,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28804.7,8.001305555555556,A4,0.829599977,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A5,0.175799996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,601.0,0.16694444444444445,A5,0.096199997,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1201.1,0.3336388888888889,A5,0.0973,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1801.2,0.5003333333333333,A5,0.0995,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,2401.1,0.6669722222222222,A5,0.101499997,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3001.2,0.8336666666666666,A5,0.104400001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3601.4,1.000388888888889,A5,0.108599998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4201.5,1.1670833333333335,A5,0.114799999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4801.6,1.333777777777778,A5,0.123999998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,5401.6,1.5004444444444445,A5,0.135600001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6001.6,1.6671111111111112,A5,0.148100004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6601.6,1.833777777777778,A5,0.163100004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7201.9,2.0005277777777777,A5,0.181999996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7802.0,2.167222222222222,A5,0.204699993,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,8402.0,2.3338888888888887,A5,0.235400006,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9002.1,2.500583333333333,A5,0.264299989,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9602.0,2.667222222222222,A5,0.301999986,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10202.1,2.8339166666666666,A5,0.337199986,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10802.4,3.0006666666666666,A5,0.368900001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,11402.4,3.167333333333333,A5,0.391600013,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12002.5,3.3340277777777776,A5,0.412900001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12602.6,3.5007222222222225,A5,0.435499996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13202.5,3.667361111111111,A5,0.456999987,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13802.6,3.834055555555556,A5,0.48089999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,14402.8,4.0007777777777775,A5,0.507499993,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15002.9,4.167472222222222,A5,0.534799993,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15603.0,4.3341666666666665,A5,0.56190002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16203.1,4.500861111111111,A5,0.587700009,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16803.0,4.6675,A5,0.611299992,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,17403.1,4.834194444444444,A5,0.631600022,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18003.3,5.000916666666667,A5,0.647000015,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18603.4,5.167611111111111,A5,0.659799993,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19203.5,5.334305555555556,A5,0.673399985,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19803.6,5.501,A5,0.68690002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,20403.5,5.667638888888889,A5,0.701499999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21003.6,5.834333333333333,A5,0.715499997,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21603.8,6.001055555555555,A5,0.728999972,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22203.9,6.16775,A5,0.74180001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22803.9,6.334416666666667,A5,0.754999995,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,23404.0,6.501111111111111,A5,0.768599987,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24004.0,6.667777777777777,A5,0.779200017,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24604.0,6.834444444444444,A5,0.790099978,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.3,7.001194444444445,A5,0.801299989,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25804.3,7.167861111111111,A5,0.812399983,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.4,7.334555555555556,A5,0.82160002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.5,7.50125,A5,0.83069998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.4,7.66788888888889,A5,0.83950001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.5,7.834583333333333,A5,0.848800004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.7,8.001305555555556,A5,0.856599987,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A6,0.216199994,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,601.0,0.16694444444444445,A6,0.093800001,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1201.1,0.3336388888888889,A6,0.095200002,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1801.2,0.5003333333333333,A6,0.097099997,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2401.1,0.6669722222222222,A6,0.099299997,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.2,0.8336666666666666,A6,0.1021,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3601.4,1.000388888888889,A6,0.106200002,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4201.5,1.1670833333333335,A6,0.112800002,diff2X,-,0,10,3
