channel,mode,excitation,emission,num_flashes,gain,time_sec,time_h,well,measurement,strain,chlor,sal,iptg,rep
OD700,Absorbance,700,-1,20,-1,0.0,0.0,D12,0.075400002,diff2X,-,30,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E1,0.077200003,diff1X,+,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E2,0.076399997,diff1X,+,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E3,0.076200001,diff1X,+,0,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E4,0.076099999,diff2X,+,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E5,0.080399998,diff2X,+,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E6,0.075000003,diff2X,+,0,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E7,0.074100003,diff1X,+,0,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E8,0.0748,diff1X,+,0,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E9,0.0744,diff1X,+,0,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E10,0.074900001,diff2X,+,0,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E11,0.074600004,diff2X,+,0,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,E12,0.074100003,diff2X,+,0,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F1,0.077100001,diff1X,+,10,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F2,0.075099997,diff1X,+,10,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F3,0.0748,diff1X,+,10,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F4,0.076099999,diff2X,+,10,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F5,0.076099999,diff2X,+,10,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F6,0.076399997,diff2X,+,10,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F7,0.075599998,diff1X,+,10,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F8,0.074199997,diff1X,+,10,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F9,0.074699998,diff1X,+,10,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F10,0.074500002,diff2X,+,10,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F11,0.075400002,diff2X,+,10,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,F12,0.073899999,diff2X,+,10,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G1,0.077200003,diff1X,+,20,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G2,0.075199999,diff1X,+,20,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G3,0.076899998,diff1X,+,20,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G4,0.0766,diff2X,+,20,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G5,0.077,diff2X,+,20,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G6,0.076099999,diff2X,+,20,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G7,0.075199999,diff1X,+,20,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G8,0.072999999,diff1X,+,20,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G9,0.073600002,diff1X,+,20,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G10,0.0735,diff2X,+,20,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G11,0.073700003,diff2X,+,20,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,G12,0.073700003,diff2X,+,20,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H1,0.076700002,diff1X,+,30,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H2,0.075599998,diff1X,+,30,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H3,0.074100003,diff1X,+,30,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H4,0.075300001,diff2X,+,30,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H5,0.076200001,diff2X,+,30,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H6,0.075099997,diff2X,+,30,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H7,0.072899997,diff1X,+,30,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H8,0.072899997,diff1X,+,30,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H9,0.074699998,diff1X,+,30,50,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H10,0.074299999,diff2X,+,30,50,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H11,0.073100001,diff2X,+,30,50,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,H12,0.0735,diff2X,+,30,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A1,274.0,diff1X,-,0,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A2,1743.0,diff1X,-,0,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A3,285.0,diff1X,-,0,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A4,848.0,diff2X,-,0,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A5,236.0,diff2X,-,0,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A6,207.0,diff2X,-,0,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A7,207.0,diff1X,-,0,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A8,198.0,diff1X,-,0,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A9,204.0,diff1X,-,0,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A10,212.0,diff2X,-,0,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A11,220.0,diff2X,-,0,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,A12,224.0,diff2X,-,0,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B1,318.0,diff1X,-,10,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B2,207.0,diff1X,-,10,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B3,224.0,diff1X,-,10,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B4,235.0,diff2X,-,10,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B5,199.0,diff2X,-,10,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B6,206.0,diff2X,-,10,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B7,202.0,diff1X,-,10,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B8,211.0,diff1X,-,10,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B9,209.0,diff1X,-,10,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B10,217.0,diff2X,-,10,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B11,231.0,diff2X,-,10,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,B12,237.0,diff2X,-,10,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C1,209.0,diff1X,-,20,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C2,283.0,diff1X,-,20,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C3,240.0,diff1X,-,20,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C4,282.0,diff2X,-,20,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C5,204.0,diff2X,-,20,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C6,223.0,diff2X,-,20,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C7,226.0,diff1X,-,20,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C8,224.0,diff1X,-,20,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C9,223.0,diff1X,-,20,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C10,219.0,diff2X,-,20,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C11,215.0,diff2X,-,20,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,C12,223.0,diff2X,-,20,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D1,265.0,diff1X,-,30,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D2,228.0,diff1X,-,30,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D3,377.0,diff1X,-,30,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D4,215.0,diff2X,-,30,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D5,230.0,diff2X,-,30,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D6,201.0,diff2X,-,30,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D7,239.0,diff1X,-,30,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D8,207.0,diff1X,-,30,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D9,225.0,diff1X,-,30,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D10,224.0,diff2X,-,30,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D11,201.0,diff2X,-,30,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,D12,204.0,diff2X,-,30,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E1,209.0,diff1X,+,0,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E2,276.0,diff1X,+,0,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E3,223.0,diff1X,+,0,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E4,250.0,diff2X,+,0,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E5,220.0,diff2X,+,0,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E6,238.0,diff2X,+,0,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E7,214.0,diff1X,+,0,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E8,180.0,diff1X,+,0,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E9,238.0,diff1X,+,0,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E10,241.0,diff2X,+,0,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E11,210.0,diff2X,+,0,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,E12,211.0,diff2X,+,0,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F1,283.0,diff1X,+,10,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F2,215.0,diff1X,+,10,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F3,232.0,diff1X,+,10,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F4,229.0,diff2X,+,10,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F5,225.0,diff2X,+,10,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F6,213.0,diff2X,+,10,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F7,219.0,diff1X,+,10,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F8,214.0,diff1X,+,10,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F9,225.0,diff1X,+,10,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F10,203.0,diff2X,+,10,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F11,187.0,diff2X,+,10,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,F12,204.0,diff2X,+,10,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G1,220.0,diff1X,+,20,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G2,212.0,diff1X,+,20,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G3,249.0,diff1X,+,20,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G4,228.0,diff2X,+,20,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G5,213.0,diff2X,+,20,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G6,224.0,diff2X,+,20,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G7,201.0,diff1X,+,20,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G8,198.0,diff1X,+,20,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G9,236.0,diff1X,+,20,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G10,217.0,diff2X,+,20,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G11,209.0,diff2X,+,20,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,G12,224.0,diff2X,+,20,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H1,690.0,diff1X,+,30,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H2,279.0,diff1X,+,30,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H3,301.0,diff1X,+,30,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H4,223.0,diff2X,+,30,10,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H5,359.0,diff2X,+,30,10,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H6,215.0,diff2X,+,30,10,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H7,221.0,diff1X,+,30,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H8,196.0,diff1X,+,30,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H9,217.0,diff1X,+,30,50,3
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H10,191.0,diff2X,+,30,50,1
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H11,234.0,diff2X,+,30,50,2
mScarlet,Fluorescence Bottom Reading,565,595,20,140,0.0,0.0,H12,224.0,diff2X,+,30,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A1,105.0,diff1X,-,0,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A2,109.0,diff1X,-,0,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A3,109.0,diff1X,-,0,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A4,112.0,diff2X,-,0,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A5,108.0,diff2X,-,0,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A6,111.0,diff2X,-,0,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A7,116.0,diff1X,-,0,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A8,116.0,diff1X,-,0,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A9,117.0,diff1X,-,0,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A10,117.0,diff2X,-,0,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A11,115.0,diff2X,-,0,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,A12,116.0,diff2X,-,0,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B1,110.0,diff1X,-,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B2,113.0,diff1X,-,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B3,111.0,diff1X,-,10,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B4,116.0,diff2X,-,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B5,113.0,diff2X,-,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B6,115.0,diff2X,-,10,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B7,120.0,diff1X,-,10,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B8,118.0,diff1X,-,10,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B9,116.0,diff1X,-,10,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B10,116.0,diff2X,-,10,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B11,121.0,diff2X,-,10,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,B12,116.0,diff2X,-,10,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C1,109.0,diff1X,-,20,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C2,113.0,diff1X,-,20,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C3,116.0,diff1X,-,20,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C4,114.0,diff2X,-,20,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C5,110.0,diff2X,-,20,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C6,112.0,diff2X,-,20,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C7,114.0,diff1X,-,20,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C8,122.0,diff1X,-,20,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C9,119.0,diff1X,-,20,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C10,119.0,diff2X,-,20,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C11,119.0,diff2X,-,20,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,C12,117.0,diff2X,-,20,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D1,108.0,diff1X,-,30,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D2,114.0,diff1X,-,30,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D3,117.0,diff1X,-,30,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D4,116.0,diff2X,-,30,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D5,116.0,diff2X,-,30,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D6,116.0,diff2X,-,30,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D7,123.0,diff1X,-,30,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D8,118.0,diff1X,-,30,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D9,121.0,diff1X,-,30,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D10,120.0,diff2X,-,30,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D11,120.0,diff2X,-,30,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,D12,119.0,diff2X,-,30,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E1,112.0,diff1X,+,0,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E2,113.0,diff1X,+,0,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E3,118.0,diff1X,+,0,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E4,120.0,diff2X,+,0,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E5,114.0,diff2X,+,0,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E6,119.0,diff2X,+,0,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E7,118.0,diff1X,+,0,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E8,115.0,diff1X,+,0,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E9,118.0,diff1X,+,0,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E10,121.0,diff2X,+,0,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E11,119.0,diff2X,+,0,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E12,121.0,diff2X,+,0,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F1,110.0,diff1X,+,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F2,116.0,diff1X,+,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F3,116.0,diff1X,+,10,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F4,116.0,diff2X,+,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F5,117.0,diff2X,+,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F6,116.0,diff2X,+,10,10,3
