channel,mode,excitation,emission,num_flashes,gain,time_sec,time_h,well,measurement,strain,chlor,sal,iptg,rep
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A1,0.181899995,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A1,0.101499997,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A1,0.101400003,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A1,0.107000001,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A1,0.1118,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A1,0.1193,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A1,0.128900006,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A1,0.140200004,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A1,0.154799998,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,5401.3,1.5003611111111113,A1,0.173899993,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A1,0.1954,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A1,0.223900005,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7201.4,2.0003888888888888,A1,0.256099999,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7801.5,2.1670833333333333,A1,0.290300012,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,8401.7,2.3338055555555557,A1,0.325500011,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9001.8,2.5005,A1,0.356599987,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A1,0.378800005,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A1,0.402999997,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A1,0.428600013,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,11402.0,3.167222222222222,A1,0.449900001,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12002.2,3.333944444444445,A1,0.470099986,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12602.3,3.5006388888888886,A1,0.491299987,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A1,0.514599979,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A1,0.537199974,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A1,0.561699986,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15002.5,4.167361111111111,A1,0.583800018,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A1,0.601899981,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16202.8,4.500777777777778,A1,0.619599998,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A1,0.635299981,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A1,0.651300013,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A1,0.665300012,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18602.9,5.167472222222222,A1,0.679199994,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19203.2,5.334222222222222,A1,0.692200005,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19803.3,5.500916666666667,A1,0.704100013,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A1,0.715600014,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A1,0.728900015,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A1,0.7403,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22203.4,6.167611111111111,A1,0.750699997,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22803.7,6.334361111111111,A1,0.764699996,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,23403.7,6.501027777777778,A1,0.778599977,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A1,0.792100012,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A1,0.806299984,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A1,0.819599986,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25803.9,7.16775,A1,0.832799971,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,26404.1,7.334472222222222,A1,0.844900012,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27004.2,7.501166666666666,A1,0.857500017,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A1,0.869899988,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A1,0.881699979,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28804.3,8.001194444444444,A1,0.89200002,diff1X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A2,0.171000004,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A2,0.101099998,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A2,0.0999,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A2,0.1043,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A2,0.107600003,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A2,0.115699999,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A2,0.126499996,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A2,0.137700006,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A2,0.150900006,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,5401.3,1.5003611111111113,A2,0.174899995,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A2,0.194999993,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A2,0.218700007,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7201.4,2.0003888888888888,A2,0.252200007,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7801.5,2.1670833333333333,A2,0.28670001,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,8401.7,2.3338055555555557,A2,0.323199987,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9001.8,2.5005,A2,0.354799986,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A2,0.378100008,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A2,0.40290001,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A2,0.429199994,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,11402.0,3.167222222222222,A2,0.450399995,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12002.2,3.333944444444445,A2,0.470600009,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12602.3,3.5006388888888886,A2,0.494300008,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A2,0.51700002,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A2,0.540300012,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A2,0.565800011,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15002.5,4.167361111111111,A2,0.589100003,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A2,0.60650003,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16202.8,4.500777777777778,A2,0.62349999,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A2,0.639699996,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A2,0.656199992,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A2,0.670799971,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18602.9,5.167472222222222,A2,0.685500026,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19203.2,5.334222222222222,A2,0.698000014,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19803.3,5.500916666666667,A2,0.710699975,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A2,0.722500026,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A2,0.734700024,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A2,0.746999979,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22203.4,6.167611111111111,A2,0.75819999,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22803.7,6.334361111111111,A2,0.772099972,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,23403.7,6.501027777777778,A2,0.786300004,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A2,0.801299989,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A2,0.815400004,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A2,0.829599977,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25803.9,7.16775,A2,0.843200028,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.1,7.334472222222222,A2,0.856700003,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.2,7.501166666666666,A2,0.869799972,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A2,0.881900012,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A2,0.894800007,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.3,8.001194444444444,A2,0.906099975,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A3,0.165800005,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A3,0.100500003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A3,0.100000001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A3,0.101199999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A3,0.103399999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A3,0.106600001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A3,0.110799998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A3,0.1162,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A3,0.1241,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,5401.3,1.5003611111111113,A3,0.135000005,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A3,0.147799999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A3,0.160699993,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7201.4,2.0003888888888888,A3,0.176799998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7801.5,2.1670833333333333,A3,0.194900006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,8401.7,2.3338055555555557,A3,0.221000001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9001.8,2.5005,A3,0.25150001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A3,0.28639999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A3,0.319700003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A3,0.347900003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,11402.0,3.167222222222222,A3,0.371499985,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12002.2,3.333944444444445,A3,0.394499987,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12602.3,3.5006388888888886,A3,0.418300003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A3,0.439200014,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A3,0.459699988,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A3,0.481999993,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15002.5,4.167361111111111,A3,0.504700005,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A3,0.527100027,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16202.8,4.500777777777778,A3,0.551900029,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A3,0.575200021,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A3,0.595200002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A3,0.612299979,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18602.9,5.167472222222222,A3,0.628499985,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19203.2,5.334222222222222,A3,0.64349997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19803.3,5.500916666666667,A3,0.656700015,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A3,0.668299973,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A3,0.680800021,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A3,0.691999972,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22203.4,6.167611111111111,A3,0.700600028,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22803.7,6.334361111111111,A3,0.711399972,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,23403.7,6.501027777777778,A3,0.721000016,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A3,0.730599999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A3,0.740700006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A3,0.750899971,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25803.9,7.16775,A3,0.763100028,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,26404.1,7.334472222222222,A3,0.773699999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27004.2,7.501166666666666,A3,0.784300029,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A3,0.795300007,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A3,0.806200027,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28804.3,8.001194444444444,A3,0.815699995,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A4,0.141800001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A4,0.096100003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A4,0.100400001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A4,0.101300001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A4,0.103200004,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A4,0.105499998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A4,0.1087,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A4,0.112599999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A4,0.118199997,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,5401.3,1.5003611111111113,A4,0.126100004,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A4,0.136999995,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A4,0.149299994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7201.4,2.0003888888888888,A4,0.162100002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7801.5,2.1670833333333333,A4,0.177000001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,8401.7,2.3338055555555557,A4,0.194700003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9001.8,2.5005,A4,0.219300002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A4,0.248699993,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A4,0.281800002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A4,0.312400013,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,11402.0,3.167222222222222,A4,0.342200011,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12002.2,3.333944444444445,A4,0.363299996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12602.3,3.5006388888888886,A4,0.38409999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A4,0.405400008,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A4,0.424899995,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A4,0.443100005,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15002.5,4.167361111111111,A4,0.466199994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A4,0.488799989,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16202.8,4.500777777777778,A4,0.511200011,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A4,0.533599973,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A4,0.558099985,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A4,0.58069998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18602.9,5.167472222222222,A4,0.599799991,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19203.2,5.334222222222222,A4,0.615800023,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19803.3,5.500916666666667,A4,0.630699992,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A4,0.645099998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A4,0.659600019,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A4,0.672500014,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22203.4,6.167611111111111,A4,0.685199976,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22803.7,6.334361111111111,A4,0.697300017,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,23403.7,6.501027777777778,A4,0.706900001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A4,0.717700005,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A4,0.727599978,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A4,0.736400008,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25803.9,7.16775,A4,0.745000005,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,26404.1,7.334472222222222,A4,0.754000008,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27004.2,7.501166666666666,A4,0.762399971,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A4,0.772700012,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A4,0.783299983,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28804.3,8.001194444444444,A4,0.791999996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A5,0.141100004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A5,0.096000001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A5,0.095700003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A5,0.096600004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A5,0.098300003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A5,0.1008,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A5,0.104000002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A5,0.108599998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A5,0.115699999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,5401.3,1.5003611111111113,A5,0.125599995,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A5,0.1373,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A5,0.149000004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7201.4,2.0003888888888888,A5,0.163900003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7801.5,2.1670833333333333,A5,0.179900005,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,8401.7,2.3338055555555557,A5,0.202500001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9001.8,2.5005,A5,0.233099997,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A5,0.263300002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A5,0.29519999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A5,0.326499999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,11402.0,3.167222222222222,A5,0.349999994,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12002.2,3.333944444444445,A5,0.371499985,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12602.3,3.5006388888888886,A5,0.391499996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A5,0.4102,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A5,0.427899987,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A5,0.449299991,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15002.5,4.167361111111111,A5,0.4727,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A5,0.494599998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16202.8,4.500777777777778,A5,0.515900016,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A5,0.538399994,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A5,0.561800003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A5,0.581099987,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18602.9,5.167472222222222,A5,0.598999977,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19203.2,5.334222222222222,A5,0.615100026,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19803.3,5.500916666666667,A5,0.630599976,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A5,0.646099985,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A5,0.66079998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A5,0.673799992,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22203.4,6.167611111111111,A5,0.685000002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22803.7,6.334361111111111,A5,0.6972,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,23403.7,6.501027777777778,A5,0.707799971,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A5,0.718299985,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A5,0.727699995,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A5,0.736199975,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25803.9,7.16775,A5,0.745999992,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.1,7.334472222222222,A5,0.755200028,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.2,7.501166666666666,A5,0.762899995,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A5,0.772499979,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A5,0.782400012,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.3,8.001194444444444,A5,0.791000009,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A6,0.122699998,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,600.5,0.16680555555555554,A6,0.0955,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A6,0.094899997,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1800.9,0.50025,A6,0.095700003,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2401.0,0.6669444444444445,A6,0.097400002,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A6,0.099600002,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3600.9,1.00025,A6,0.102200001,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4201.0,1.1669444444444443,A6,0.1061,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A6,0.111500002,diff2X,-,0,10,3
