channel,mode,excitation,emission,num_flashes,gain,time_sec,time_h,well,measurement,strain,chlor,sal,iptg,rep
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E11,119.0,diff2X,+,0,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,E12,120.0,diff2X,+,0,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F1,121.0,diff1X,+,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F2,126.0,diff1X,+,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F3,130.0,diff1X,+,10,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F4,124.0,diff2X,+,10,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F5,120.0,diff2X,+,10,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F6,118.0,diff2X,+,10,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F7,119.0,diff1X,+,10,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F8,119.0,diff1X,+,10,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F9,121.0,diff1X,+,10,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F10,116.0,diff2X,+,10,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F11,123.0,diff2X,+,10,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,F12,123.0,diff2X,+,10,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G1,128.0,diff1X,+,20,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G2,144.0,diff1X,+,20,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G3,128.0,diff1X,+,20,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G4,132.0,diff2X,+,20,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G5,132.0,diff2X,+,20,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G6,129.0,diff2X,+,20,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G7,129.0,diff1X,+,20,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G8,125.0,diff1X,+,20,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G9,122.0,diff1X,+,20,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G10,123.0,diff2X,+,20,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G11,129.0,diff2X,+,20,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,G12,126.0,diff2X,+,20,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H1,149.0,diff1X,+,30,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H2,136.0,diff1X,+,30,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H3,137.0,diff1X,+,30,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H4,145.0,diff2X,+,30,10,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H5,141.0,diff2X,+,30,10,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H6,137.0,diff2X,+,30,10,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H7,143.0,diff1X,+,30,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H8,137.0,diff1X,+,30,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H9,155.0,diff1X,+,30,50,3
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H10,149.0,diff2X,+,30,50,1
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H11,146.0,diff2X,+,30,50,2
GFP_1,Fluorescence Bottom Reading,485,515,20,80,0.0,0.0,H12,131.0,diff2X,+,30,50,3
