channel,mode,excitation,emission,num_flashes,gain,time_sec,time_h,well,measurement,strain,chlor,sal,iptg,rep
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A2,0.742200017,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A2,0.751299977,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25804.0,7.167777777777777,A2,0.761300027,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.0,7.334444444444444,A2,0.770900011,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.1,7.501138888888889,A2,0.781199992,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A2,0.792800009,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A2,0.804199994,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.4,8.001222222222223,A2,0.814300001,diff1X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A3,0.089900002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,600.7,0.1668611111111111,A3,0.088299997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A3,0.089000002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1800.7,0.5001944444444445,A3,0.090000004,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2400.9,0.6669166666666667,A3,0.091899998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A3,0.094099998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3601.1,1.0003055555555556,A3,0.097400002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4201.2,1.167,A3,0.101999998,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A3,0.108400002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,5401.2,1.5003333333333333,A3,0.1175,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A3,0.129600003,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A3,0.143099993,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7201.6,2.0004444444444447,A3,0.158299997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,7801.7,2.1671388888888887,A3,0.176100001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,8401.6,2.3337777777777777,A3,0.198500007,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9001.7,2.500472222222222,A3,0.231900007,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A3,0.261599988,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A3,0.288700014,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A3,0.322100013,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,11402.1,3.16725,A3,0.346700013,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12002.1,3.3339166666666666,A3,0.363799989,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,12602.1,3.500583333333333,A3,0.384299994,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A3,0.407900006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A3,0.42719999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A3,0.441900015,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15002.6,4.1673888888888895,A3,0.457899988,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A3,0.477200001,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16202.6,4.5007222222222225,A3,0.494300008,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A3,0.511900008,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A3,0.529999971,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A3,0.547800004,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,18603.1,5.167527777777777,A3,0.567700028,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19203.0,5.3341666666666665,A3,0.586199999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,19803.1,5.50086111111111,A3,0.602100015,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A3,0.618700027,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A3,0.632099986,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A3,0.649100006,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22203.6,6.167666666666666,A3,0.660399973,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,22803.6,6.334333333333333,A3,0.673600018,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,23403.6,6.501,A3,0.684800029,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A3,0.696099997,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A3,0.704999983,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A3,0.713100016,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,25804.0,7.167777777777777,A3,0.720899999,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,26404.0,7.334444444444444,A3,0.727999985,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27004.1,7.501138888888889,A3,0.735700011,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A3,0.744400024,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A3,0.754599988,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,28804.4,8.001222222222223,A3,0.763300002,diff1X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A4,0.087399997,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,600.7,0.1668611111111111,A4,0.087300003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A4,0.087700002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,1800.7,0.5001944444444445,A4,0.088299997,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,2400.9,0.6669166666666667,A4,0.089699998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A4,0.090800002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,3601.1,1.0003055555555556,A4,0.093099996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4201.2,1.167,A4,0.095799997,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A4,0.100100003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,5401.2,1.5003333333333333,A4,0.105400003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A4,0.112800002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A4,0.120899998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7201.6,2.0004444444444447,A4,0.131200001,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,7801.7,2.1671388888888887,A4,0.143800005,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,8401.6,2.3337777777777777,A4,0.159500003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9001.7,2.500472222222222,A4,0.178000003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A4,0.203999996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A4,0.232999995,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A4,0.265599996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,11402.1,3.16725,A4,0.297899991,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12002.1,3.3339166666666666,A4,0.330300003,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,12602.1,3.500583333333333,A4,0.351099998,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A4,0.370700002,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A4,0.391200006,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A4,0.411199987,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15002.6,4.1673888888888895,A4,0.430099994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A4,0.450899988,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16202.6,4.5007222222222225,A4,0.470699996,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A4,0.489899993,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A4,0.508899987,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A4,0.530099988,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,18603.1,5.167527777777777,A4,0.550800025,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19203.0,5.3341666666666665,A4,0.570299983,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,19803.1,5.50086111111111,A4,0.586399972,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A4,0.600899994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A4,0.61559999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A4,0.629599988,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22203.6,6.167666666666666,A4,0.641700029,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,22803.6,6.334333333333333,A4,0.654999971,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,23403.6,6.501,A4,0.666299999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A4,0.675800025,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A4,0.686200023,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A4,0.696799994,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,25804.0,7.167777777777777,A4,0.705299973,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,26404.0,7.334444444444444,A4,0.714399993,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27004.1,7.501138888888889,A4,0.72299999,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A4,0.731000006,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A4,0.739400029,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,28804.4,8.001222222222223,A4,0.747699976,diff2X,-,0,10,1
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A5,0.0889,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,600.7,0.1668611111111111,A5,0.087300003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A5,0.088600002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,1800.7,0.5001944444444445,A5,0.0889,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,2400.9,0.6669166666666667,A5,0.090099998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A5,0.091899998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,3601.1,1.0003055555555556,A5,0.094599999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4201.2,1.167,A5,0.097599998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,4801.3,1.3336944444444445,A5,0.101999998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,5401.2,1.5003333333333333,A5,0.108099997,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6001.4,1.6670555555555555,A5,0.116599999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,6601.5,1.83375,A5,0.126000002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7201.6,2.0004444444444447,A5,0.136899993,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,7801.7,2.1671388888888887,A5,0.150399998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,8401.6,2.3337777777777777,A5,0.1664,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9001.7,2.500472222222222,A5,0.186499998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,9601.9,2.6671944444444446,A5,0.214900002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10202.0,2.8338888888888887,A5,0.244499996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,10802.1,3.000583333333333,A5,0.277200013,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,11402.1,3.16725,A5,0.306499988,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12002.1,3.3339166666666666,A5,0.334399998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,12602.1,3.500583333333333,A5,0.354499996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13202.4,3.667333333333333,A5,0.372599989,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,13802.5,3.8340277777777776,A5,0.390899986,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,14402.5,4.000694444444444,A5,0.408499986,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15002.6,4.1673888888888895,A5,0.425999999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,15602.7,4.334083333333334,A5,0.446500003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16202.6,4.5007222222222225,A5,0.46540001,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,16802.9,4.667472222222222,A5,0.481700003,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,17402.9,4.834138888888889,A5,0.501699984,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18003.0,5.0008333333333335,A5,0.520500004,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,18603.1,5.167527777777777,A5,0.538500011,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19203.0,5.3341666666666665,A5,0.559599996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,19803.1,5.50086111111111,A5,0.57950002,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,20403.3,5.667583333333334,A5,0.59799999,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21003.4,5.8342777777777775,A5,0.614199996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,21603.5,6.000972222222222,A5,0.630599976,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22203.6,6.167666666666666,A5,0.643999994,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,22803.6,6.334333333333333,A5,0.658500016,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,23403.6,6.501,A5,0.67049998,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24003.8,6.667722222222222,A5,0.682500005,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,24603.9,6.834416666666667,A5,0.692600012,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25204.0,7.001111111111111,A5,0.702199996,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,25804.0,7.167777777777777,A5,0.712000012,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,26404.0,7.334444444444444,A5,0.719600022,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27004.1,7.501138888888889,A5,0.725799978,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,27604.3,7.667861111111111,A5,0.735199988,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28204.4,7.834555555555556,A5,0.741599977,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,28804.4,8.001222222222223,A5,0.748399973,diff2X,-,0,10,2
OD700,Absorbance,700,-1,20,-1,0.0,0.0,A6,0.090300001,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,600.7,0.1668611111111111,A6,0.089599997,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1200.8,0.33355555555555555,A6,0.090300001,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,1800.7,0.5001944444444445,A6,0.090999998,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,2400.9,0.6669166666666667,A6,0.092200004,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3001.0,0.8336111111111111,A6,0.093999997,diff2X,-,0,10,3
OD700,Absorbance,700,-1,20,-1,3601.1,1.0003055555555556,A6,0.096299998,diff2X,-,0,10,3
