H2,0.074600004,,,,,,,,,,
H3,0.074199997,,,,,,,,,,
H4,0.0735,,,,,,,,,,
H5,0.078299999,,,,,,,,,,
H6,0.072899997,,,,,,,,,,
H7,0.072700001,,,,,,,,,,
H8,0.0735,,,,,,,,,,
H9,0.073899999,,,,,,,,,,
H10,0.075599998,,,,,,,,,,
H11,0.073700003,,,,,,,,,,
H12,0.073299997,,,,,,,,,,
,,,,,,,,,,,
mScarlet,,,,,,,,,,,
Cycle Nr.,1,,,,,,,,,,
Time [s],0,,,,,,,,,,
Temp. [°C],37.6,,,,,,,,,,
A1,86,,,,,,,,,,
A2,91,,,,,,,,,,
A3,90,,,,,,,,,,
A4,98,,,,,,,,,,
A5,92,,,,,,,,,,
A6,91,,,,,,,,,,
A7,87,,,,,,,,,,
A8,91,,,,,,,,,,
A9,98,,,,,,,,,,
A10,99,,,,,,,,,,
A11,86,,,,,,,,,,
A12,99,,,,,,,,,,
B1,92,,,,,,,,,,
B2,93,,,,,,,,,,
B3,97,,,,,,,,,,
B4,86,,,,,,,,,,
B5,84,,,,,,,,,,
B6,89,,,,,,,,,,
B7,85,,,,,,,,,,
B8,85,,,,,,,,,,
B9,86,,,,,,,,,,
B10,84,,,,,,,,,,
B11,85,,,,,,,,,,
B12,93,,,,,,,,,,
C1,95,,,,,,,,,,
C2,96,,,,,,,,,,
C3,86,,,,,,,,,,
C4,92,,,,,,,,,,
C5,84,,,,,,,,,,
C6,90,,,,,,,,,,
C7,93,,,,,,,,,,
C8,93,,,,,,,,,,
C9,87,,,,,,,,,,
C10,88,,,,,,,,,,
C11,87,,,,,,,,,,
C12,87,,,,,,,,,,
D1,87,,,,,,,,,,
D2,90,,,,,,,,,,
D3,90,,,,,,,,,,
D4,90,,,,,,,,,,
D5,85,,,,,,,,,,
D6,83,,,,,,,,,,
D7,87,,,,,,,,,,
D8,96,,,,,,,,,,
D9,100,,,,,,,,,,
D10,81,,,,,,,,,,
D11,81,,,,,,,,,,
D12,89,,,,,,,,,,
E1,81,,,,,,,,,,
E2,66,,,,,,,,,,
E3,75,,,,,,,,,,
E4,78,,,,,,,,,,
E5,70,,,,,,,,,,
E6,75,,,,,,,,,,
E7,72,,,,,,,,,,
E8,72,,,,,,,,,,
E9,74,,,,,,,,,,
E10,65,,,,,,,,,,
E11,67,,,,,,,,,,
E12,79,,,,,,,,,,
F1,63,,,,,,,,,,
F2,69,,,,,,,,,,
F3,75,,,,,,,,,,
F4,66,,,,,,,,,,
F5,67,,,,,,,,,,
F6,66,,,,,,,,,,
F7,70,,,,,,,,,,
F8,69,,,,,,,,,,
F9,70,,,,,,,,,,
F10,64,,,,,,,,,,
F11,69,,,,,,,,,,
F12,75,,,,,,,,,,
G1,81,,,,,,,,,,
G2,67,,,,,,,,,,
G3,73,,,,,,,,,,
G4,67,,,,,,,,,,
G5,69,,,,,,,,,,
G6,66,,,,,,,,,,
G7,66,,,,,,,,,,
G8,70,,,,,,,,,,
G9,69,,,,,,,,,,
G10,70,,,,,,,,,,
G11,73,,,,,,,,,,
G12,69,,,,,,,,,,
H1,69,,,,,,,,,,
H2,68,,,,,,,,,,
H3,76,,,,,,,,,,
H4,75,,,,,,,,,,
H5,69,,,,,,,,,,
H6,64,,,,,,,,,,
H7,71,,,,,,,,,,
H8,64,,,,,,,,,,
H9,67,,,,,,,,,,
H10,68,,,,,,,,,,
H11,72,,,,,,,,,,
H12,75,,,,,,,,,,
,,,,,,,,,,,
GFP_1,,,,,,,,,,,
Cycle Nr.,1,,,,,,,,,,
Time [s],0,,,,,,,,,,
Temp. [°C],36.8,,,,,,,,,,
A1,126,,,,,,,,,,
A2,122,,,,,,,,,,
A3,125,,,,,,,,,,
A4,130,,,,,,,,,,
A5,128,,,,,,,,,,
A6,128,,,,,,,,,,
A7,126,,,,,,,,,,
A8,131,,,,,,,,,,
A9,131,,,,,,,,,,
A10,130,,,,,,,,,,
A11,131,,,,,,,,,,
A12,132,,,,,,,,,,
B1,123,,,,,,,,,,
B2,125,,,,,,,,,,
B3,126,,,,,,,,,,
B4,124,,,,,,,,,,
B5,122,,,,,,,,,,
B6,123,,,,,,,,,,
B7,120,,,,,,,,,,
B8,126,,,,,,,,,,
B9,123,,,,,,,,,,
B10,126,,,,,,,,,,
B11,129,,,,,,,,,,
B12,129,,,,,,,,,,
C1,127,,,,,,,,,,
C2,125,,,,,,,,,,
C3,128,,,,,,,,,,
C4,132,,,,,,,,,,
C5,125,,,,,,,,,,
C6,125,,,,,,,,,,
C7,126,,,,,,,,,,
C8,130,,,,,,,,,,
C9,128,,,,,,,,,,
C10,130,,,,,,,,,,
C11,131,,,,,,,,,,
C12,129,,,,,,,,,,
D1,121,,,,,,,,,,
D2,128,,,,,,,,,,
D3,130,,,,,,,,,,
D4,126,,,,,,,,,,
D5,125,,,,,,,,,,
D6,123,,,,,,,,,,
D7,127,,,,,,,,,,
D8,128,,,,,,,,,,
D9,128,,,,,,,,,,
D10,127,,,,,,,,,,
D11,130,,,,,,,,,,
D12,132,,,,,,,,,,
E1,132,,,,,,,,,,
E2,131,,,,,,,,,,
E3,132,,,,,,,,,,
E4,134,,,,,,,,,,
E5,131,,,,,,,,,,
E6,131,,,,,,,,,,
E7,129,,,,,,,,,,
E8,129,,,,,,,,,,
E9,128,,,,,,,,,,
E10,127,,,,,,,,,,
E11,127,,,,,,,,,,
E12,128,,,,,,,,,,
F1,126,,,,,,,,,,
F2,129,,,,,,,,,,
F3,131,,,,,,,,,,
F4,131,,,,,,,,,,
F5,127,,,,,,,,,,
F6,127,,,,,,,,,,
F7,129,,,,,,,,,,
F8,130,,,,,,,,,,
F9,128,,,,,,,,,,
F10,128,,,,,,,,,,
F11,131,,,,,,,,,,
F12,129,,,,,,,,,,
G1,129,,,,,,,,,,
G2,127,,,,,,,,,,
G3,132,,,,,,,,,,
G4,134,,,,,,,,,,
G5,128,,,,,,,,,,
G6,129,,,,,,,,,,
G7,126,,,,,,,,,,
G8,128,,,,,,,,,,
G9,125,,,,,,,,,,
G10,125,,,,,,,,,,
G11,125,,,,,,,,,,
G12,128,,,,,,,,,,
H1,122,,,,,,,,,,
H2,128,,,,,,,,,,
H3,130,,,,,,,,,,
H4,133,,,,,,,,,,
H5,129,,,,,,,,,,
H6,124,,,,,,,,,,
H7,123,,,,,,,,,,
H8,126,,,,,,,,,,
H9,124,,,,,,,,,,
H10,123,,,,,,,,,,
H11,124,,,,,,,,,,
H12,128,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
End Time:,,,,,,,,,,,
